scientific_name,quality.indic,FID,subsample_count,specimen_number,subsample_weight,remaining_weight,weight,cruise,ship,haul,collection,latitude,longitude,itis_tsn,sex,is_random_sample,standard_length,fork_length,total_length,mantle_length,start_latitude,start_longitude,stop_latitude,stop_longitude,equilibrium_time,haulback_time,surface_temp,surface_temp_method,ship_spd_through_water,presence_only,beginTransect,endTransect,quality.indic2
Sardinops sagax,0.576,4947,50,56,2.5885,1.4235,0.043,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,158,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.576,4948,50,57,2.5885,1.4235,0.0215,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,123,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.576,4949,50,58,2.5885,1.4235,0.035,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,146,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.576,4950,50,59,2.5885,1.4235,0.0245,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,133,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.576,4951,50,60,2.5885,1.4235,0.0155,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,114,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.576,4952,50,61,2.5885,1.4235,0.0185,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,119,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.576,4953,50,62,2.5885,1.4235,0.018,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,121,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.576,4954,50,63,2.5885,1.4235,0.0465,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,160,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.576,4955,50,64,2.5885,1.4235,0.018,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,120,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.576,4956,50,65,2.5885,1.4235,0.028,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,139,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.576,4957,50,66,2.5885,1.4235,0.0285,200704,JD,8,2269,33.3708,-120.1548,161729,unknown,N,134,,,,33.3708,-120.1548,33.3491,-120.1343,2007-04-22T13:05:00Z,2007-04-22T13:35:00Z,12.5,TSG,,N,"-120.1548,33.3708","-120.1343,33.3491",-2.013
Sardinops sagax,0.379,5146,50,51,5.278,26.818,0.193,200704,JD,15,2276,35.6028,-124.5081,161729,female,N,267,,,,35.6028,-124.5081,35.5848,-124.4685,2007-04-29T17:20:00Z,2007-04-29T17:50:00Z,12.3,TSG,,N,"-124.5081,35.6028","-124.4685,35.5848",-4.899
Sardinops sagax,0.379,5147,50,52,5.278,26.818,0.1855,200704,JD,15,2276,35.6028,-124.5081,161729,female,N,261,,,,35.6028,-124.5081,35.5848,-124.4685,2007-04-29T17:20:00Z,2007-04-29T17:50:00Z,12.3,TSG,,N,"-124.5081,35.6028","-124.4685,35.5848",-4.899
Sardinops sagax,0.545,5275,50,51,7.901,8.28,0.237,200706,MF,4,2289,46.0288,-125.3115,161729,female,N,260,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T16:43:00Z,2007-06-07T17:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-7.201
Sardinops sagax,0.545,5276,50,52,7.901,8.28,0.1315,200706,MF,4,2289,46.0288,-125.3115,161729,female,N,222,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T16:43:00Z,2007-06-07T17:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-7.201
Sardinops sagax,0.545,5277,50,53,7.901,8.28,0.1765,200706,MF,4,2289,46.0288,-125.3115,161729,female,N,233,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T16:43:00Z,2007-06-07T17:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-7.201
Sardinops sagax,0.545,5278,50,54,7.901,8.28,0.155,200706,MF,4,2289,46.0288,-125.3115,161729,female,N,231,,,,46.0288,-125.3115,46.0525,-125.3373,2007-06-07T16:43:00Z,2007-06-07T17:13:00Z,14.2,TSG,,N,"-125.3115,46.0288","-125.3373,46.0525",-7.201
Sardinops sagax,0.419,5340,50,51,5.2865,1207.02,0.203,200706,MF,14,2299,43.0031,-124.908,161729,female,N,247,,,,43.0031,-124.908,43.0091,-124.864,2007-06-10T18:13:00Z,2007-06-10T18:43:00Z,10.5,TSG,,N,"-124.908,43.0031","-124.864,43.0091",-4.867
Sardinops sagax,0.419,5341,50,52,5.2865,1207.02,0.216,200706,MF,14,2299,43.0031,-124.908,161729,female,N,275,,,,43.0031,-124.908,43.0091,-124.864,2007-06-10T18:13:00Z,2007-06-10T18:43:00Z,10.5,TSG,,N,"-124.908,43.0031","-124.864,43.0091",-4.867
Sardinops sagax,1.084,5497,50,51,4.6405,14.82,0.1105,200804,JD,8,2307,32.478,-120.6148,161729,female,N,222,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5498,50,52,4.6405,14.82,0.095,200804,JD,8,2307,32.478,-120.6148,161729,female,N,208,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5499,50,53,4.6405,14.82,0.0755,200804,JD,8,2307,32.478,-120.6148,161729,female,N,200,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5500,50,54,4.6405,14.82,0.088,200804,JD,8,2307,32.478,-120.6148,161729,female,N,209,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5501,50,55,4.6405,14.82,0.082,200804,JD,8,2307,32.478,-120.6148,161729,female,N,205,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5502,50,56,4.6405,14.82,0.0955,200804,JD,8,2307,32.478,-120.6148,161729,female,N,206,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5503,50,57,4.6405,14.82,0.079,200804,JD,8,2307,32.478,-120.6148,161729,female,N,202,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5504,50,58,4.6405,14.82,0.077,200804,JD,8,2307,32.478,-120.6148,161729,female,N,196,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5505,50,59,4.6405,14.82,0.084,200804,JD,8,2307,32.478,-120.6148,161729,female,N,205,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5506,50,60,4.6405,14.82,0.0925,200804,JD,8,2307,32.478,-120.6148,161729,female,N,212,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5507,50,61,4.6405,14.82,0.09,200804,JD,8,2307,32.478,-120.6148,161729,female,N,208,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,1.084,5508,50,62,4.6405,14.82,0.1155,200804,JD,8,2307,32.478,-120.6148,161729,female,N,224,,,,32.478,-120.6148,32.455,-120.5753,2008-04-17T09:57:00Z,2008-04-17T10:27:00Z,12.8,TSG,,N,"-120.6148,32.478","-120.5753,32.455",-3.556
Sardinops sagax,0.323,5589,50,51,4.315,45.32,0.183,200804,JD,12,2311,33.4303,-120.1765,161729,female,N,259,,,,33.4303,-120.1765,33.4155,-120.1446,2008-04-18T14:46:00Z,2008-04-18T15:16:00Z,11.4,TSG,,N,"-120.1765,33.4303","-120.1446,33.4155",-3.992
Sardinops sagax,0.323,5590,50,52,4.315,45.32,0.14,200804,JD,12,2311,33.4303,-120.1765,161729,male,N,240,,,,33.4303,-120.1765,33.4155,-120.1446,2008-04-18T14:46:00Z,2008-04-18T15:16:00Z,11.4,TSG,,N,"-120.1765,33.4303","-120.1446,33.4155",-3.992
Sardinops sagax,0.218,6104,50,51,6.121,927.3,0.1065,200807,JD,23,2435,44.05,-124.717,161729,female,N,203,,,,44.05,-124.717,44.0223,-124.7016,2008-07-15T12:10:00Z,2008-07-15T12:40:00Z,9,TSG,,N,"-124.717,44.05","-124.7016,44.0223",-5.903
Sardinops sagax,0.218,6105,50,52,6.121,927.3,0.1115,200807,JD,23,2435,44.05,-124.717,161729,female,N,211,,,,44.05,-124.717,44.0223,-124.7016,2008-07-15T12:10:00Z,2008-07-15T12:40:00Z,9,TSG,,N,"-124.717,44.05","-124.7016,44.0223",-5.903
Sardinops sagax,0.614,6217,50,51,5.9875,676,0.123,200807,JD,26,2438,44.7436,-124.4145,161729,female,N,212,,,,44.7436,-124.4145,44.7066,-124.4068,2008-07-16T13:20:00Z,2008-07-16T13:50:00Z,9.4,TSG,,N,"-124.4145,44.7436","-124.4068,44.7066",-5.374
Sardinops sagax,0.614,6218,50,52,5.9875,676,0.1265,200807,JD,26,2438,44.7436,-124.4145,161729,female,N,220,,,,44.7436,-124.4145,44.7066,-124.4068,2008-07-16T13:20:00Z,2008-07-16T13:50:00Z,9.4,TSG,,N,"-124.4145,44.7436","-124.4068,44.7066",-5.374
Sardinops sagax,0.614,6219,50,53,5.9875,676,0.114,200807,JD,26,2438,44.7436,-124.4145,161729,female,N,205,,,,44.7436,-124.4145,44.7066,-124.4068,2008-07-16T13:20:00Z,2008-07-16T13:50:00Z,9.4,TSG,,N,"-124.4145,44.7436","-124.4068,44.7066",-5.374
Sardinops sagax,0.614,6220,50,54,5.9875,676,0.1265,200807,JD,26,2438,44.7436,-124.4145,161729,female,N,220,,,,44.7436,-124.4145,44.7066,-124.4068,2008-07-16T13:20:00Z,2008-07-16T13:50:00Z,9.4,TSG,,N,"-124.4145,44.7436","-124.4068,44.7066",-5.374
Sardinops sagax,0.614,6221,50,55,5.9875,676,0.1235,200807,JD,26,2438,44.7436,-124.4145,161729,female,N,215,,,,44.7436,-124.4145,44.7066,-124.4068,2008-07-16T13:20:00Z,2008-07-16T13:50:00Z,9.4,TSG,,N,"-124.4145,44.7436","-124.4068,44.7066",-5.374
Sardinops sagax,5.704,6299,50,51,5.575,8,0.109,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,210,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6300,50,52,5.575,8,0.091,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,200,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6301,50,53,5.575,8,0.129,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,218,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6302,50,54,5.575,8,0.116,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,215,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6303,50,55,5.575,8,0.151,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,217,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6304,50,56,5.575,8,0.121,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,200,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6305,50,57,5.575,8,0.105,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,199,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6306,50,58,5.575,8,0.105,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,220,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6307,50,59,5.575,8,0.114,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,199,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6308,50,60,5.575,8,0.138,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,222,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6309,50,61,5.575,8,0.108,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,200,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6310,50,62,5.575,8,0.109,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,199,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6311,50,63,5.575,8,0.092,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,193,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6312,50,64,5.575,8,0.1,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,198,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6313,50,65,5.575,8,0.141,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,232,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6314,50,66,5.575,8,0.131,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,215,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6315,50,67,5.575,8,0.074,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,178,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6316,50,68,5.575,8,0.122,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,210,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6317,50,69,5.575,8,0.146,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,211,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6318,50,70,5.575,8,0.14,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,222,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6319,50,71,5.575,8,0.104,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,195,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6320,50,72,5.575,8,0.119,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,205,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6321,50,73,5.575,8,0.117,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,203,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6322,50,74,5.575,8,0.131,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,219,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6323,50,75,5.575,8,0.108,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,215,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6324,50,76,5.575,8,0.145,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,230,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6325,50,77,5.575,8,0.108,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,200,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6326,50,78,5.575,8,0.107,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,192,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6327,50,79,5.575,8,0.133,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,217,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6328,50,80,5.575,8,0.111,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,196,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6329,50,81,5.575,8,0.106,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,196,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6330,50,82,5.575,8,0.123,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,211,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6331,50,83,5.575,8,0.11,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,202,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6332,50,84,5.575,8,0.116,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,218,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6333,50,85,5.575,8,0.097,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,196,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6334,50,86,5.575,8,0.113,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,212,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6335,50,87,5.575,8,0.089,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,187,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6336,50,88,5.575,8,0.102,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,214,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6337,50,89,5.575,8,0.136,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,218,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6338,50,90,5.575,8,0.106,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,194,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6339,50,91,5.575,8,0.114,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,218,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6340,50,92,5.575,8,0.117,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,217,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6341,50,93,5.575,8,0.09,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,188,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6342,50,94,5.575,8,0.114,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,209,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6343,50,95,5.575,8,0.11,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,202,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6344,50,96,5.575,8,0.11,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,212,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6345,50,97,5.575,8,0.091,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,189,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6346,50,98,5.575,8,0.082,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,190,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6347,50,99,5.575,8,0.125,200807,JD,32,2444,43.0628,-124.6516,161729,male,N,210,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
Sardinops sagax,5.704,6348,50,100,5.575,8,0.128,200807,JD,32,2444,43.0628,-124.6516,161729,female,N,217,,,,43.0628,-124.6516,43.097,-124.642,2008-07-21T12:00:00Z,2008-07-21T12:30:00Z,9.6,TSG,,N,"-124.6516,43.0628","-124.642,43.097",0.129
