scientific_name,quality.indic,FID,subsample_count,specimen_number,subsample_weight,remaining_weight,weight,cruise,ship,haul,collection,latitude,longitude,itis_tsn,sex,is_random_sample,standard_length,fork_length,total_length,mantle_length,start_latitude,start_longitude,stop_latitude,stop_longitude,equilibrium_time.utc,equilibrium_time.pacific,haulback_time.utc,haulback_time.pacific,surface_temp,surface_temp_method,ship_spd_through_water,presence_only,beginTransect,endTransect,quality.indic2,quality.indic3
Sardinops sagax,-0.005,2103,50,34,7.29,123.6,0.16,200404,FR,21,2131,35.8958,-123.9646,161729,female,Y,243,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2104,50,35,7.29,123.6,0.135,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,224,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2105,50,36,7.29,123.6,0.145,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,237,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2106,50,37,7.29,123.6,0.182,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,251,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2107,50,38,7.29,123.6,0.152,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,235,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2108,50,39,7.29,123.6,0.137,200404,FR,21,2131,35.8958,-123.9646,161729,female,Y,224,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2109,50,40,7.29,123.6,0.127,200404,FR,21,2131,35.8958,-123.9646,161729,female,Y,220,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2110,50,41,7.29,123.6,0.111,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,216,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2111,50,42,7.29,123.6,0.145,200404,FR,21,2131,35.8958,-123.9646,161729,female,Y,234,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2112,50,43,7.29,123.6,0.128,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,223,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2113,50,44,7.29,123.6,0.123,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,217,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2114,50,45,7.29,123.6,0.181,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,258,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2115,50,46,7.29,123.6,0.08,200404,FR,21,2131,35.8958,-123.9646,161729,female,Y,192,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2116,50,47,7.29,123.6,0.132,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,217,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2117,50,48,7.29,123.6,0.129,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,220,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2118,50,49,7.29,123.6,0.162,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,245,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.005,2119,50,50,7.29,123.6,0.123,200404,FR,21,2131,35.8958,-123.9646,161729,male,Y,215,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T11:53:00Z,2004-04-27T11:53:00Z,2004-04-27T12:53:00Z,2004-04-27T12:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-0.005,-0.005
Sardinops sagax,-0.003,2277,50,1,10.011,78.471,0.2165,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,245,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2278,50,2,10.011,78.471,0.182,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,241,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2279,50,3,10.011,78.471,0.192,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,239,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2280,50,4,10.011,78.471,0.216,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,252,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2281,50,5,10.011,78.471,0.172,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,225,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2282,50,6,10.011,78.471,0.2055,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,244,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2283,50,7,10.011,78.471,0.21,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,236,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2284,50,8,10.011,78.471,0.214,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,247,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2285,50,9,10.011,78.471,0.2165,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,253,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2286,50,10,10.011,78.471,0.193,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,238,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2287,50,11,10.011,78.471,0.177,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,237,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2288,50,12,10.011,78.471,0.202,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,242,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2289,50,13,10.011,78.471,0.202,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,242,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2290,50,14,10.011,78.471,0.163,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,240,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2291,50,15,10.011,78.471,0.246,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,252,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2292,50,16,10.011,78.471,0.186,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,232,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2293,50,17,10.011,78.471,0.217,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,250,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2294,50,18,10.011,78.471,0.1945,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,235,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2295,50,19,10.011,78.471,0.1525,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,240,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2296,50,20,10.011,78.471,0.189,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,241,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2297,50,21,10.011,78.471,0.2425,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,251,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2298,50,22,10.011,78.471,0.2295,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,258,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2299,50,23,10.011,78.471,0.245,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,265,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2300,50,24,10.011,78.471,0.215,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,252,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2301,50,25,10.011,78.471,0.1925,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,242,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2302,50,26,10.011,78.471,0.21,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,248,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2303,50,27,10.011,78.471,0.209,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,247,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2304,50,28,10.011,78.471,0.1855,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,240,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2305,50,29,10.011,78.471,0.193,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,243,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2306,50,30,10.011,78.471,0.1945,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,254,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2307,50,31,10.011,78.471,0.224,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,246,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2308,50,32,10.011,78.471,0.1605,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,245,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2309,50,33,10.011,78.471,0.2335,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,260,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2310,50,34,10.011,78.471,0.1545,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,219,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2311,50,35,10.011,78.471,0.185,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,245,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2312,50,36,10.011,78.471,0.218,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,263,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2313,50,37,10.011,78.471,0.197,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,234,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2314,50,38,10.011,78.471,0.236,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,255,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2315,50,39,10.011,78.471,0.1925,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,240,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2316,50,40,10.011,78.471,0.215,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,249,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2317,50,41,10.011,78.471,0.147,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,243,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2318,50,42,10.011,78.471,0.199,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,247,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2319,50,43,10.011,78.471,0.17,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,253,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2320,50,44,10.011,78.471,0.179,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,230,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2321,50,45,10.011,78.471,0.1715,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,229,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2322,50,46,10.011,78.471,0.227,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,245,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2323,50,47,10.011,78.471,0.165,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,224,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2324,50,48,10.011,78.471,0.232,200407,FR,15,2150,46.3408,-124.3341,161729,male,Y,252,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2325,50,49,10.011,78.471,0.2225,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,262,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.003,2326,50,50,10.011,78.471,0.216,200407,FR,15,2150,46.3408,-124.3341,161729,female,Y,247,,,,46.3408,-124.3341,46.3041,-124.345,2004-07-12T06:00:00Z,2004-07-12T06:00:00Z,2004-07-12T06:30:00Z,2004-07-12T06:30:00Z,15.7,bucket,3.4,N,"-124.3341,46.3408","-124.345,46.3041",-0.003,-0.003
Sardinops sagax,-0.02,2726,50,1,5.637,13.999,0.0745,200407,FR,53,2188,42.5798,-125.345,161729,male,Y,177,,,,42.5798,-125.345,42.5333,-125.3365,2004-07-23T07:35:00Z,2004-07-23T07:35:00Z,2004-07-23T08:05:00Z,2004-07-23T08:05:00Z,13.6,TSG,3.3,N,"-125.345,42.5798","-125.3365,42.5333",-0.02,-0.02
Sardinops sagax,-0.02,2727,50,2,5.637,13.999,0.1935,200407,FR,53,2188,42.5798,-125.345,161729,male,Y,248,,,,42.5798,-125.345,42.5333,-125.3365,2004-07-23T07:35:00Z,2004-07-23T07:35:00Z,2004-07-23T08:05:00Z,2004-07-23T08:05:00Z,13.6,TSG,3.3,N,"-125.345,42.5798","-125.3365,42.5333",-0.02,-0.02
Sardinops sagax,-0.02,2728,50,3,5.637,13.999,0.07,200407,FR,53,2188,42.5798,-125.345,161729,male,Y,178,,,,42.5798,-125.345,42.5333,-125.3365,2004-07-23T07:35:00Z,2004-07-23T07:35:00Z,2004-07-23T08:05:00Z,2004-07-23T08:05:00Z,13.6,TSG,3.3,N,"-125.345,42.5798","-125.3365,42.5333",-0.02,-0.02
