cruise,ship,haul,collection,latitude,longitude,time,itis_tsn,scientific_name,length_class,length_type,male,female,sex_Undetermined
201307,SH,143,3220,50.5968,-128.3915,2013-08-24T03:33:00-07,165609,"Cololabis saira",170,TL,0,0,1
201307,SH,143,3220,50.5968,-128.3915,2013-08-24T03:33:00-07,165609,"Cololabis saira",280,TL,0,0,1
201404,OS,1,3301,32.5742,-118.0988,2014-04-23T20:53:00-07,82371,"Doryteuthis (Loligo) opalescens",10,ML,0,0,13
201404,OS,1,3301,32.5742,-118.0988,2014-04-23T20:53:00-07,82371,"Doryteuthis (Loligo) opalescens",20,ML,0,0,17
201404,OS,1,3301,32.5742,-118.0988,2014-04-23T20:53:00-07,82371,"Doryteuthis (Loligo) opalescens",30,ML,0,0,5
201404,OS,1,3301,32.5742,-118.0988,2014-04-23T20:53:00-07,82371,"Doryteuthis (Loligo) opalescens",80,ML,0,0,1
201404,OS,2,3302,32.5142,-118.2272,2014-04-23T23:22:00-07,82371,"Doryteuthis (Loligo) opalescens",20,ML,0,0,8
201404,OS,2,3302,32.5142,-118.2272,2014-04-23T23:22:00-07,82371,"Doryteuthis (Loligo) opalescens",30,ML,0,0,35
201404,OS,2,3302,32.5142,-118.2272,2014-04-23T23:22:00-07,82371,"Doryteuthis (Loligo) opalescens",40,ML,0,0,12
201404,OS,2,3302,32.5142,-118.2272,2014-04-23T23:22:00-07,82371,"Doryteuthis (Loligo) opalescens",50,ML,0,0,1
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,82371,"Doryteuthis (Loligo) opalescens",20,ML,0,0,4
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,82371,"Doryteuthis (Loligo) opalescens",30,ML,0,0,20
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,82371,"Doryteuthis (Loligo) opalescens",40,ML,0,0,10
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,82371,"Doryteuthis (Loligo) opalescens",50,ML,0,0,12
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,82371,"Doryteuthis (Loligo) opalescens",60,ML,0,0,5
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,166341,"Trachipterus altivelis",180,SL,0,0,1
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,166341,"Trachipterus altivelis",400,SL,0,0,1
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,166341,"Trachipterus altivelis",440,SL,0,0,2
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,166341,"Trachipterus altivelis",470,SL,0,0,1
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,166341,"Trachipterus altivelis",490,SL,0,0,1
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,172565,"Peprilus simillimus",150,FL,0,0,3
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,172565,"Peprilus simillimus",160,FL,0,0,1
201404,OS,4,3304,33.8407,-118.6087,2014-04-24T21:34:00-07,172565,"Peprilus simillimus",170,FL,0,0,1
201404,OS,5,3305,33.7183,-118.464,2014-04-25T23:57:00-07,162097,"Leuroglossus stilbius",80,TL,0,0,1
201404,OS,5,3305,33.7183,-118.464,2014-04-25T23:57:00-07,162097,"Leuroglossus stilbius",90,TL,0,0,2
201404,OS,5,3305,33.7183,-118.464,2014-04-25T23:57:00-07,162097,"Leuroglossus stilbius",100,TL,0,0,1
201404,OS,5,3305,33.7183,-118.464,2014-04-25T23:57:00-07,162097,"Leuroglossus stilbius",110,TL,0,0,1
201404,OS,5,3305,33.7183,-118.464,2014-04-25T23:57:00-07,172565,"Peprilus simillimus",130,TL,0,0,1
201404,OS,5,3305,33.7183,-118.464,2014-04-25T23:57:00-07,172565,"Peprilus simillimus",140,TL,0,0,7
201404,OS,5,3305,33.7183,-118.464,2014-04-25T23:57:00-07,172565,"Peprilus simillimus",150,TL,0,0,9
201404,OS,5,3305,33.7183,-118.464,2014-04-25T23:57:00-07,172565,"Peprilus simillimus",160,TL,0,0,2
201404,OS,6,3306,33.3695,-117.853,2014-04-26T20:54:00-07,82371,"Doryteuthis (Loligo) opalescens",10,ML,0,0,1
201404,OS,6,3306,33.3695,-117.853,2014-04-26T20:54:00-07,82371,"Doryteuthis (Loligo) opalescens",30,ML,0,0,41
201404,OS,6,3306,33.3695,-117.853,2014-04-26T20:54:00-07,82371,"Doryteuthis (Loligo) opalescens",40,ML,0,0,9
201404,OS,6,3306,33.3695,-117.853,2014-04-26T20:54:00-07,166341,"Trachipterus altivelis",160,SL,0,0,2
201404,OS,6,3306,33.3695,-117.853,2014-04-26T20:54:00-07,166341,"Trachipterus altivelis",560,SL,0,0,1
201404,OS,6,3306,33.3695,-117.853,2014-04-26T20:54:00-07,166341,"Trachipterus altivelis",880,SL,0,0,1
201404,OS,6,3306,33.3695,-117.853,2014-04-26T20:54:00-07,172565,"Peprilus simillimus",140,TL,0,0,1
201404,OS,6,3306,33.3695,-117.853,2014-04-26T20:54:00-07,172565,"Peprilus simillimus",150,TL,0,0,1
201404,OS,6,3306,33.3695,-117.853,2014-04-26T20:54:00-07,172565,"Peprilus simillimus",160,TL,0,0,1
201404,OS,8,3308,33.3227,-118.128,2014-04-27T01:39:00-07,82371,"Doryteuthis (Loligo) opalescens",20,ML,0,0,4
201404,OS,8,3308,33.3227,-118.128,2014-04-27T01:39:00-07,82371,"Doryteuthis (Loligo) opalescens",30,ML,0,0,11
201404,OS,8,3308,33.3227,-118.128,2014-04-27T01:39:00-07,82371,"Doryteuthis (Loligo) opalescens",40,ML,0,0,34
201404,OS,8,3308,33.3227,-118.128,2014-04-27T01:39:00-07,82371,"Doryteuthis (Loligo) opalescens",50,ML,0,0,1
201404,OS,9,3309,34.1722,-119.5215,2014-04-27T20:43:00-07,82371,"Doryteuthis (Loligo) opalescens",40,ML,0,0,9
201404,OS,9,3309,34.1722,-119.5215,2014-04-27T20:43:00-07,82371,"Doryteuthis (Loligo) opalescens",50,ML,0,0,28
201404,OS,9,3309,34.1722,-119.5215,2014-04-27T20:43:00-07,82371,"Doryteuthis (Loligo) opalescens",60,ML,0,0,10
201404,OS,9,3309,34.1722,-119.5215,2014-04-27T20:43:00-07,82371,"Doryteuthis (Loligo) opalescens",70,ML,0,0,2
201404,OS,9,3309,34.1722,-119.5215,2014-04-27T20:43:00-07,82371,"Doryteuthis (Loligo) opalescens",110,ML,0,0,1
201404,OS,10,3310,34.2978,-119.8392,2014-04-27T23:26:00-07,82371,"Doryteuthis (Loligo) opalescens",30,ML,0,0,2
201404,OS,10,3310,34.2978,-119.8392,2014-04-27T23:26:00-07,82371,"Doryteuthis (Loligo) opalescens",40,ML,0,0,5
201404,OS,10,3310,34.2978,-119.8392,2014-04-27T23:26:00-07,82371,"Doryteuthis (Loligo) opalescens",50,ML,0,0,3
201404,OS,10,3310,34.2978,-119.8392,2014-04-27T23:26:00-07,82371,"Doryteuthis (Loligo) opalescens",60,ML,0,0,1
201404,OS,10,3310,34.2978,-119.8392,2014-04-27T23:26:00-07,82371,"Doryteuthis (Loligo) opalescens",70,ML,0,0,1
201404,OS,11,3311,34.427,-120.0967,2014-04-28T03:39:00-07,82371,"Doryteuthis (Loligo) opalescens",30,ML,0,0,17
201404,OS,11,3311,34.427,-120.0967,2014-04-28T03:39:00-07,82371,"Doryteuthis (Loligo) opalescens",40,ML,0,0,28
201404,OS,11,3311,34.427,-120.0967,2014-04-28T03:39:00-07,82371,"Doryteuthis (Loligo) opalescens",50,ML,0,0,4
201404,OS,11,3311,34.427,-120.0967,2014-04-28T03:39:00-07,82371,"Doryteuthis (Loligo) opalescens",60,ML,0,0,1
201404,OS,12,3312,34.254,-119.4295,2014-04-28T20:43:00-07,82371,"Doryteuthis (Loligo) opalescens",20,ML,0,0,2
201404,OS,12,3312,34.254,-119.4295,2014-04-28T20:43:00-07,82371,"Doryteuthis (Loligo) opalescens",30,ML,0,0,33
201404,OS,12,3312,34.254,-119.4295,2014-04-28T20:43:00-07,82371,"Doryteuthis (Loligo) opalescens",40,ML,0,0,13
201404,OS,12,3312,34.254,-119.4295,2014-04-28T20:43:00-07,82371,"Doryteuthis (Loligo) opalescens",50,ML,0,0,2
201404,SH,9,3233,36.988,-122.8165,2014-04-22T00:38:00-07,623625,"Lipolagus (Bathylagus) ochotensis",70,SL,0,0,1
201404,SH,9,3233,36.988,-122.8165,2014-04-22T00:38:00-07,623625,"Lipolagus (Bathylagus) ochotensis",80,SL,0,0,1
201404,SH,9,3233,36.988,-122.8165,2014-04-22T00:38:00-07,623625,"Lipolagus (Bathylagus) ochotensis",90,SL,0,0,2
201404,SH,9,3233,36.988,-122.8165,2014-04-22T00:38:00-07,623625,"Lipolagus (Bathylagus) ochotensis",100,SL,0,0,2
201404,SH,9,3233,36.988,-122.8165,2014-04-22T00:38:00-07,623625,"Lipolagus (Bathylagus) ochotensis",110,SL,0,0,4
201404,SH,9,3233,36.988,-122.8165,2014-04-22T00:38:00-07,623625,"Lipolagus (Bathylagus) ochotensis",120,SL,0,0,1
201404,SH,13,3237,36.6973,-122.081,2014-04-23T23:20:00-07,161612,Nemichthyidae,570,TL,0,0,1
201404,SH,19,3243,34.8913,-123.5142,2014-04-27T03:46:00-07,172510,"Icichthys lockingtoni",130,SL,0,0,1
201404,SH,20,3244,35.592,-121.7272,2014-04-27T21:44:00-07,623380,"Bathylagoides (Bathylagus) wesethi",100,SL,0,0,1
201404,SH,26,3250,34.7363,-122.3843,2014-04-29T21:12:00-07,173414,"Mola mola",490,TL,0,0,1
201404,SH,28,3252,34.7178,-122.1482,2014-04-30T03:53:00-07,171663,"Icosteus aenigmaticus",180,TL,0,0,1
201404,SH,29,3253,34.9833,-121.0295,2014-04-30T21:00:00-07,162097,"Leuroglossus stilbius",70,SL,0,0,1
201404,SH,29,3253,34.9833,-121.0295,2014-04-30T21:00:00-07,162097,"Leuroglossus stilbius",80,SL,0,0,2
201404,SH,29,3253,34.9833,-121.0295,2014-04-30T21:00:00-07,172510,"Icichthys lockingtoni",90,SL,0,0,1
201404,SH,30,3254,34.8258,-120.9467,2014-05-01T00:36:00-07,166705,Sebastes,70,SL,0,0,2
201404,SH,30,3254,34.8258,-120.9467,2014-05-01T00:36:00-07,172510,"Icichthys lockingtoni",80,SL,0,0,1
201404,SH,31,3255,34.8298,-121.3668,2014-05-01T23:53:00-07,162097,"Leuroglossus stilbius",70,SL,0,0,2
201404,SH,31,3255,34.8298,-121.3668,2014-05-01T23:53:00-07,162097,"Leuroglossus stilbius",80,SL,0,0,4
201404,SH,31,3255,34.8298,-121.3668,2014-05-01T23:53:00-07,162097,"Leuroglossus stilbius",90,SL,0,0,1
201404,SH,31,3255,34.8298,-121.3668,2014-05-01T23:53:00-07,166341,"Trachipterus altivelis",160,SL,0,0,1
201404,SH,38,3262,33.373,-122.4765,2014-05-05T00:21:00-07,172510,"Icichthys lockingtoni",130,SL,0,0,1
201407,SH,1,3264,50.756,-129.0633,2014-06-27T00:35:00-07,551209,"Clupea pallasii",200,TL,0,0,3
201407,SH,1,3264,50.756,-129.0633,2014-06-27T00:35:00-07,551209,"Clupea pallasii",210,TL,0,0,8
201407,SH,1,3264,50.756,-129.0633,2014-06-27T00:35:00-07,551209,"Clupea pallasii",220,TL,0,0,18
201407,SH,1,3264,50.756,-129.0633,2014-06-27T00:35:00-07,551209,"Clupea pallasii",230,TL,0,0,10
201407,SH,1,3264,50.756,-129.0633,2014-06-27T00:35:00-07,551209,"Clupea pallasii",240,TL,0,0,4
201407,SH,1,3264,50.756,-129.0633,2014-06-27T00:35:00-07,551209,"Clupea pallasii",250,TL,0,0,2
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,162051,"Thaleichthys pacificus",130,TL,0,0,2
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,162051,"Thaleichthys pacificus",140,TL,0,0,4
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,162051,"Thaleichthys pacificus",150,TL,0,0,1
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,162051,"Thaleichthys pacificus",170,TL,0,0,1
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,162051,"Thaleichthys pacificus",200,TL,0,0,3
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,162051,"Thaleichthys pacificus",210,TL,0,0,3
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,162051,"Thaleichthys pacificus",230,TL,0,0,1
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,166720,"Sebastes flavidus",370,TL,0,0,1
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,172862,"Atheresthes stomias",370,TL,0,0,1
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,551209,"Clupea pallasii",190,TL,0,0,2
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,551209,"Clupea pallasii",200,TL,0,0,1
201407,SH,3,3266,49.6838,-127.1463,2014-06-28T02:41:00-07,551209,"Clupea pallasii",230,TL,0,0,1
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,160617,"Squalus acanthias",920,TL,0,0,1
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,162051,"Thaleichthys pacificus",190,TL,0,0,1
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,162051,"Thaleichthys pacificus",200,TL,0,0,1
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,162051,"Thaleichthys pacificus",210,TL,0,0,1
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,162051,"Thaleichthys pacificus",220,TL,0,0,1
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,162051,"Thaleichthys pacificus",120,TL,0,0,4
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,162051,"Thaleichthys pacificus",130,TL,0,0,10
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,162051,"Thaleichthys pacificus",140,TL,0,0,17
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,162051,"Thaleichthys pacificus",150,TL,0,0,15
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,162051,"Thaleichthys pacificus",170,TL,0,0,1
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,551209,"Clupea pallasii",230,TL,0,0,7
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,551209,"Clupea pallasii",240,TL,0,0,10
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,551209,"Clupea pallasii",250,TL,0,0,14
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,551209,"Clupea pallasii",260,TL,0,0,14
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,551209,"Clupea pallasii",270,TL,0,0,5
201407,SH,5,3268,49.5685,-127.1413,2014-06-28T23:34:00-07,551209,"Clupea pallasii",280,TL,0,0,1
201407,SH,6,3269,49.4388,-126.8845,2014-06-29T02:43:00-07,171345,"Anarrhichtys ocellatus",300,TL,0,0,1
201407,SH,6,3269,49.4388,-126.8845,2014-06-29T02:43:00-07,551209,"Clupea pallasii",190,TL,0,0,1
201407,SH,6,3269,49.4388,-126.8845,2014-06-29T02:43:00-07,551209,"Clupea pallasii",200,TL,0,0,1
201407,SH,6,3269,49.4388,-126.8845,2014-06-29T02:43:00-07,551209,"Clupea pallasii",210,TL,0,0,7
201407,SH,6,3269,49.4388,-126.8845,2014-06-29T02:43:00-07,551209,"Clupea pallasii",220,TL,0,0,14
201407,SH,6,3269,49.4388,-126.8845,2014-06-29T02:43:00-07,551209,"Clupea pallasii",230,TL,0,0,11
201407,SH,6,3269,49.4388,-126.8845,2014-06-29T02:43:00-07,551209,"Clupea pallasii",240,TL,0,0,11
201407,SH,6,3269,49.4388,-126.8845,2014-06-29T02:43:00-07,551209,"Clupea pallasii",250,TL,0,0,4
201407,SH,6,3269,49.4388,-126.8845,2014-06-29T02:43:00-07,551209,"Clupea pallasii",260,TL,0,0,1
201407,SH,14,3277,48.597,-127.4343,2014-07-02T04:40:00-07,165609,"Cololabis saira",200,TL,0,0,1
201407,SH,14,3277,48.597,-127.4343,2014-07-02T04:40:00-07,165609,"Cololabis saira",240,TL,0,0,1
201407,SH,14,3277,48.597,-127.4343,2014-07-02T04:40:00-07,165609,"Cololabis saira",280,TL,0,0,1
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,162028,Osmeridae,110,TL,0,0,1
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,162028,Osmeridae,120,TL,0,0,1
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,162028,Osmeridae,160,TL,0,0,4
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,162028,Osmeridae,170,TL,0,0,3
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,162028,Osmeridae,180,TL,0,0,18
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,162028,Osmeridae,190,TL,0,0,13
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,162028,Osmeridae,200,TL,0,0,5
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,162028,Osmeridae,210,TL,0,0,3
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,162028,Osmeridae,220,TL,0,0,2
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,551209,"Clupea pallasii",160,TL,0,0,4
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,551209,"Clupea pallasii",170,TL,0,0,3
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,551209,"Clupea pallasii",180,TL,0,0,6
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,551209,"Clupea pallasii",200,TL,0,0,4
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,551209,"Clupea pallasii",210,TL,0,0,5
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,551209,"Clupea pallasii",230,TL,0,0,11
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,551209,"Clupea pallasii",240,TL,0,0,8
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,551209,"Clupea pallasii",250,TL,0,0,2
201407,SH,15,3278,48.4278,-125.6722,2014-07-02T23:04:00-07,551209,"Clupea pallasii",260,TL,0,0,1
201407,SH,21,3284,47.7537,-125.1318,2014-07-04T23:55:00-07,551209,"Clupea pallasii",170,TL,0,0,4
201407,SH,21,3284,47.7537,-125.1318,2014-07-04T23:55:00-07,551209,"Clupea pallasii",190,TL,0,0,1
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,162053,"Allosmerus elongatus",100,TL,0,0,11
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,162053,"Allosmerus elongatus",110,TL,0,0,30
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,162053,"Allosmerus elongatus",120,TL,0,0,9
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,172565,"Peprilus simillimus",180,TL,0,0,1
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,172565,"Peprilus simillimus",190,TL,0,0,1
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,551209,"Clupea pallasii",140,TL,0,0,1
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,551209,"Clupea pallasii",160,TL,0,0,3
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,551209,"Clupea pallasii",170,TL,0,0,20
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,551209,"Clupea pallasii",180,TL,0,0,16
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,551209,"Clupea pallasii",190,TL,0,0,6
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,551209,"Clupea pallasii",200,TL,0,0,1
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,551209,"Clupea pallasii",210,TL,0,0,2
201407,SH,24,3287,47.0043,-124.4773,2014-07-05T22:10:00-07,551209,"Clupea pallasii",220,TL,0,0,1
201407,SH,26,3289,47.0958,-124.9028,2014-07-06T02:31:00-07,162051,"Thaleichthys pacificus",90,TL,0,0,6
201407,SH,26,3289,47.0958,-124.9028,2014-07-06T02:31:00-07,162051,"Thaleichthys pacificus",100,TL,0,0,18
201407,SH,26,3289,47.0958,-124.9028,2014-07-06T02:31:00-07,162051,"Thaleichthys pacificus",110,TL,0,0,17
201407,SH,26,3289,47.0958,-124.9028,2014-07-06T02:31:00-07,162051,"Thaleichthys pacificus",120,TL,0,0,8
201407,SH,26,3289,47.0958,-124.9028,2014-07-06T02:31:00-07,162051,"Thaleichthys pacificus",130,TL,0,0,1
201407,SH,27,3290,46.4235,-124.7553,2014-07-06T23:41:00-07,623625,"Lipolagus (Bathylagus) ochotensis",90,TL,0,0,1
201407,SH,28,3291,46.3415,-124.5968,2014-07-07T02:13:00-07,166725,"Sebastes jordani",160,TL,0,0,3
201407,SH,28,3291,46.3415,-124.5968,2014-07-07T02:13:00-07,166725,"Sebastes jordani",170,TL,0,0,19
201407,SH,28,3291,46.3415,-124.5968,2014-07-07T02:13:00-07,166725,"Sebastes jordani",180,TL,0,0,20
201407,SH,28,3291,46.3415,-124.5968,2014-07-07T02:13:00-07,166725,"Sebastes jordani",190,TL,0,0,8
201407,SH,30,3293,46.575,-124.6377,2014-07-07T18:30:00-07,166725,"Sebastes jordani",150,TL,0,0,5
201407,SH,30,3293,46.575,-124.6377,2014-07-07T18:30:00-07,166725,"Sebastes jordani",160,TL,0,0,16
201407,SH,30,3293,46.575,-124.6377,2014-07-07T18:30:00-07,166725,"Sebastes jordani",170,TL,0,0,7
201407,SH,30,3293,46.575,-124.6377,2014-07-07T18:30:00-07,166725,"Sebastes jordani",210,TL,0,0,1
201407,SH,32,3295,46.5805,-124.6425,2014-07-08T02:42:00-07,161702,"Alosa sapidissima",350,TL,0,0,1
201407,SH,32,3295,46.5805,-124.6425,2014-07-08T02:42:00-07,161702,"Alosa sapidissima",360,TL,0,0,1
201407,SH,32,3295,46.5805,-124.6425,2014-07-08T02:42:00-07,161702,"Alosa sapidissima",380,TL,0,0,1
201407,SH,32,3295,46.5805,-124.6425,2014-07-08T02:42:00-07,164792,"Merluccius productus",520,FL,0,0,1
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",90,TL,0,0,1
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",100,TL,0,0,1
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",110,TL,0,0,2
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",120,TL,0,0,2
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",130,TL,0,0,3
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",140,TL,0,0,2
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",150,TL,0,0,1
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",170,TL,0,0,2
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",180,TL,0,0,6
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",190,TL,0,0,2
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,162051,"Thaleichthys pacificus",200,TL,0,0,6
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,551209,"Clupea pallasii",150,TL,0,0,3
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,551209,"Clupea pallasii",160,TL,0,0,14
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,551209,"Clupea pallasii",170,TL,0,0,22
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,551209,"Clupea pallasii",180,TL,0,0,8
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,551209,"Clupea pallasii",190,TL,0,0,2
201407,SH,33,3296,45.7578,-124.3552,2014-07-08T22:47:00-07,551209,"Clupea pallasii",230,TL,0,0,1
201407,SH,34,3297,45.7053,-124.5615,2014-07-09T02:58:00-07,551209,"Clupea pallasii",150,TL,0,0,2
201407,SH,34,3297,45.7053,-124.5615,2014-07-09T02:58:00-07,551209,"Clupea pallasii",160,TL,0,0,10
201407,SH,34,3297,45.7053,-124.5615,2014-07-09T02:58:00-07,551209,"Clupea pallasii",170,TL,0,0,17
201407,SH,34,3297,45.7053,-124.5615,2014-07-09T02:58:00-07,551209,"Clupea pallasii",180,TL,0,0,13
201407,SH,34,3297,45.7053,-124.5615,2014-07-09T02:58:00-07,551209,"Clupea pallasii",190,TL,0,0,3
201407,SH,34,3297,45.7053,-124.5615,2014-07-09T02:58:00-07,551209,"Clupea pallasii",200,TL,0,0,3
201407,SH,34,3297,45.7053,-124.5615,2014-07-09T02:58:00-07,551209,"Clupea pallasii",220,TL,0,0,2
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,161702,"Alosa sapidissima",290,TL,0,0,3
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,161702,"Alosa sapidissima",300,TL,0,0,1
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,161702,"Alosa sapidissima",310,TL,0,0,1
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,162051,"Thaleichthys pacificus",210,TL,0,0,1
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,162051,"Thaleichthys pacificus",120,TL,0,0,1
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,162051,"Thaleichthys pacificus",130,TL,0,0,1
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,162051,"Thaleichthys pacificus",180,TL,0,0,1
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,162051,"Thaleichthys pacificus",190,TL,0,0,3
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,551209,"Clupea pallasii",170,TL,0,0,2
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,551209,"Clupea pallasii",180,TL,0,0,4
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,551209,"Clupea pallasii",190,TL,0,0,8
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,551209,"Clupea pallasii",200,TL,0,0,5
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,551209,"Clupea pallasii",210,TL,0,0,10
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,551209,"Clupea pallasii",220,TL,0,0,13
201407,SH,35,3298,45.2238,-124.2167,2014-07-09T23:31:00-07,551209,"Clupea pallasii",230,TL,0,0,5
